,Unnamed: 0,Loan_ID,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Gender_Other,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,hasCoapplicant
523,523,LP002693,True,2.0,True,True,7948,7166.0,480.0,360.0,True,True,False,True,False,True,False,False,True
524,524,LP002697,False,0.0,True,False,4680,2087.0,128.0,360.0,True,False,False,True,False,False,True,False,True
525,525,LP002699,True,2.0,True,True,17500,0.0,400.0,360.0,True,True,False,True,False,True,False,False,False
526,526,LP002705,True,0.0,True,False,3775,0.0,110.0,360.0,True,True,False,True,False,False,True,False,False
527,527,LP002706,True,1.0,False,False,5285,1430.0,161.0,360.0,False,True,False,True,False,False,True,False,True
528,528,LP002714,False,1.0,False,False,2679,1302.0,94.0,360.0,True,True,False,True,False,False,True,False,True
529,529,LP002716,False,0.0,False,False,6783,0.0,130.0,360.0,True,True,False,True,False,False,True,False,False
530,530,LP002717,True,0.0,True,False,1025,5500.0,216.0,360.0,True,True,False,True,False,True,False,False,True
531,531,LP002720,True,3.0,True,False,4281,0.0,100.0,360.0,True,True,False,True,False,False,False,True,False
532,532,LP002723,False,2.0,True,False,3588,0.0,110.0,360.0,False,False,False,True,False,True,False,False,False
533,533,LP002729,False,1.0,True,False,11250,0.0,196.0,360.0,True,False,False,True,False,False,True,False,False
534,534,LP002731,False,0.0,False,True,18165,0.0,125.0,360.0,True,True,True,False,False,False,False,True,False
535,535,LP002732,False,0.0,False,True,2550,2042.0,126.0,360.0,True,True,False,True,False,True,False,False,True
536,536,LP002734,True,0.0,True,False,6133,3906.0,324.0,360.0,True,True,False,True,False,False,False,True,True
537,537,LP002738,False,2.0,True,False,3617,0.0,107.0,360.0,True,True,False,True,False,False,True,False,False
538,538,LP002739,True,0.0,False,False,2917,536.0,66.0,360.0,True,False,False,True,False,True,False,False,True
539,539,LP002740,True,3.0,True,False,6417,0.0,157.0,180.0,True,True,False,True,False,True,False,False,False
540,540,LP002741,True,1.0,True,False,4608,2845.0,140.0,180.0,True,True,True,False,False,False,True,False,True
541,541,LP002743,False,0.0,True,False,2138,0.0,99.0,360.0,False,False,True,False,False,False,True,False,False
542,542,LP002753,False,1.0,True,True,3652,0.0,95.0,360.0,True,True,True,False,False,False,True,False,False
543,543,LP002755,True,1.0,False,False,2239,2524.0,128.0,360.0,True,True,False,True,False,False,False,True,True
544,544,LP002757,True,0.0,False,False,3017,663.0,102.0,360.0,True,True,True,False,False,False,True,False,True
545,545,LP002767,True,0.0,True,False,2768,1950.0,155.0,360.0,True,True,False,True,False,True,False,False,True
546,546,LP002768,False,0.0,False,False,3358,0.0,80.0,36.0,True,False,False,True,False,False,True,False,False
547,547,LP002772,False,0.0,True,False,2526,1783.0,145.0,360.0,True,True,False,True,False,True,False,False,True
548,548,LP002776,False,0.0,True,False,5000,0.0,103.0,360.0,False,False,True,False,False,False,True,False,False
549,549,LP002777,True,0.0,True,False,2785,2016.0,110.0,360.0,True,True,False,True,False,True,False,False,True
550,550,LP002778,True,2.0,True,True,6633,0.0,128.0,360.0,False,False,False,True,False,True,False,False,False
551,551,LP002784,True,1.0,False,False,2492,2375.0,128.0,360.0,True,True,False,True,False,True,False,False,True
552,552,LP002785,True,1.0,True,False,3333,3250.0,158.0,360.0,True,True,False,True,False,False,False,True,True
553,553,LP002788,True,0.0,False,False,2454,2333.0,181.0,360.0,False,False,False,True,False,False,False,True,True
554,554,LP002789,True,0.0,True,False,3593,4266.0,132.0,180.0,False,False,False,True,False,True,False,False,True
555,555,LP002792,True,1.0,True,False,5468,1032.0,26.0,360.0,True,True,False,True,False,False,True,False,True
556,556,LP002794,False,0.0,True,False,2667,1625.0,84.0,360.0,True,True,True,False,False,False,False,True,True
557,557,LP002795,True,3.0,True,True,10139,0.0,260.0,360.0,True,True,False,True,False,False,True,False,False
558,558,LP002798,True,0.0,True,False,3887,2669.0,162.0,360.0,True,True,False,True,False,False,True,False,True
559,559,LP002804,True,0.0,True,False,4180,2306.0,182.0,360.0,True,True,True,False,False,False,True,False,True
560,560,LP002807,True,2.0,False,False,3675,242.0,108.0,360.0,True,True,False,True,False,False,True,False,True
561,561,LP002813,True,1.0,True,True,19484,0.0,600.0,360.0,True,True,True,False,False,False,True,False,False
562,562,LP002820,True,0.0,True,False,5923,2054.0,211.0,360.0,True,True,False,True,False,True,False,False,True
563,563,LP002821,False,0.0,False,True,5800,0.0,132.0,360.0,True,True,False,True,False,False,True,False,False
564,564,LP002832,True,2.0,True,False,8799,0.0,258.0,360.0,False,False,False,True,False,False,False,True,False
565,565,LP002833,True,0.0,False,False,4467,0.0,120.0,360.0,True,True,False,True,False,True,False,False,False
566,566,LP002836,False,0.0,True,False,3333,0.0,70.0,360.0,True,True,False,True,False,False,False,True,False
567,567,LP002837,True,3.0,True,False,3400,2500.0,123.0,360.0,False,False,False,True,False,True,False,False,True
568,568,LP002840,False,0.0,True,False,2378,0.0,9.0,360.0,True,False,True,False,False,False,False,True,False
569,569,LP002841,True,0.0,True,False,3166,2064.0,104.0,360.0,False,False,False,True,False,False,False,True,True
570,570,LP002842,True,1.0,True,False,3417,1750.0,186.0,360.0,True,True,False,True,False,False,False,True,True
571,571,LP002847,True,0.0,True,False,5116,1451.0,165.0,360.0,False,False,False,True,False,False,False,True,True
572,572,LP002855,True,2.0,True,False,16666,0.0,275.0,360.0,True,True,False,True,False,False,False,True,False
573,573,LP002862,True,2.0,False,False,6125,1625.0,187.0,480.0,True,False,False,True,False,False,True,False,True
574,574,LP002863,True,3.0,True,False,6406,0.0,150.0,360.0,True,False,False,True,False,False,True,False,False
575,575,LP002868,True,2.0,True,False,3159,461.0,108.0,84.0,True,True,False,True,False,False,False,True,True
576,576,LP002872,True,0.0,True,False,3087,2210.0,136.0,360.0,False,False,False,False,True,False,True,False,True
577,577,LP002874,False,0.0,True,False,3229,2739.0,110.0,360.0,True,True,False,True,False,False,False,True,True
578,578,LP002877,True,1.0,True,False,1782,2232.0,107.0,360.0,True,True,False,True,False,True,False,False,True
579,579,LP002888,False,0.0,True,True,3182,2917.0,161.0,360.0,True,True,False,True,False,False,False,True,True
580,580,LP002892,True,2.0,True,False,6540,0.0,205.0,360.0,True,True,False,True,False,False,True,False,False
581,581,LP002893,False,0.0,True,False,1836,33837.0,90.0,360.0,True,False,False,True,False,False,False,True,True
582,582,LP002894,True,0.0,True,False,3166,0.0,36.0,360.0,True,True,True,False,False,False,True,False,False
583,583,LP002898,True,1.0,True,False,1880,0.0,61.0,360.0,True,False,False,True,False,True,False,False,False
584,584,LP002911,True,1.0,True,False,2787,1917.0,146.0,360.0,False,False,False,True,False,True,False,False,True
585,585,LP002912,True,1.0,True,False,4283,3000.0,172.0,84.0,True,False,False,True,False,True,False,False,True
586,586,LP002916,True,0.0,True,False,2297,1522.0,104.0,360.0,True,True,False,True,False,False,False,True,True
587,587,LP002917,False,0.0,False,False,2165,0.0,70.0,360.0,True,True,True,False,False,False,True,False,False
588,588,LP002925,False,0.0,True,False,4750,0.0,94.0,360.0,True,True,False,False,True,False,True,False,False
589,589,LP002926,True,2.0,True,True,2726,0.0,106.0,360.0,False,False,False,True,False,False,True,False,False
590,590,LP002928,True,0.0,True,False,3000,3416.0,56.0,180.0,True,True,False,True,False,False,True,False,True
591,591,LP002931,True,2.0,True,True,6000,0.0,205.0,240.0,True,False,False,True,False,False,True,False,False
592,592,LP002933,False,3.0,True,True,9357,0.0,292.0,360.0,True,True,False,False,True,False,True,False,False
593,593,LP002936,True,0.0,True,False,3859,3300.0,142.0,180.0,True,True,False,True,False,True,False,False,True
594,594,LP002938,True,0.0,True,True,16120,0.0,260.0,360.0,True,True,False,True,False,False,False,True,False
595,595,LP002940,False,0.0,False,False,3833,0.0,110.0,360.0,True,True,False,True,False,True,False,False,False
596,596,LP002941,True,2.0,False,True,6383,1000.0,187.0,360.0,True,False,False,True,False,True,False,False,True
597,597,LP002943,False,0.0,True,False,2987,0.0,88.0,360.0,False,False,False,True,False,False,True,False,False
598,598,LP002945,True,0.0,True,True,9963,0.0,180.0,360.0,True,True,False,True,False,True,False,False,False
599,599,LP002948,True,2.0,True,False,5780,0.0,192.0,360.0,True,True,False,True,False,False,False,True,False
600,600,LP002949,False,3.0,True,True,416,41667.0,350.0,180.0,True,False,True,False,False,False,False,True,True
601,601,LP002950,True,0.0,False,True,2894,2792.0,155.0,360.0,True,True,False,True,False,True,False,False,True
602,602,LP002953,True,3.0,True,False,5703,0.0,128.0,360.0,True,True,False,True,False,False,False,True,False
603,603,LP002958,False,0.0,True,False,3676,4301.0,172.0,360.0,True,True,False,True,False,True,False,False,True
604,604,LP002959,True,1.0,True,False,12000,0.0,496.0,360.0,True,True,True,False,False,False,True,False,False
605,605,LP002960,True,0.0,False,False,2400,3800.0,128.0,180.0,True,False,False,True,False,False,False,True,True
606,606,LP002961,True,1.0,True,False,3400,2500.0,173.0,360.0,True,True,False,True,False,False,True,False,True
607,607,LP002964,True,2.0,False,False,3987,1411.0,157.0,360.0,True,True,False,True,False,True,False,False,True
608,608,LP002974,True,0.0,True,False,3232,1950.0,108.0,360.0,True,True,False,True,False,True,False,False,True
609,609,LP002978,False,0.0,True,False,2900,0.0,71.0,360.0,True,True,True,False,False,True,False,False,False
610,610,LP002979,True,3.0,True,False,4106,0.0,40.0,180.0,True,True,False,True,False,True,False,False,False
611,611,LP002983,True,1.0,True,False,8072,240.0,253.0,360.0,True,True,False,True,False,False,False,True,True
612,612,LP002984,True,2.0,True,False,7583,0.0,187.0,360.0,True,True,False,True,False,False,False,True,False
613,613,LP002990,False,0.0,True,True,4583,0.0,133.0,360.0,False,False,True,False,False,False,True,False,False
